election_name;property_short_name;value
"Katowice, Załęska Hałda-Brynów Część Zachodnia, Załęska Hałda-Brynów Część Zachodnia, 2021-09";avg_ballot_len;1.2131499785131064
"Katowice, Załęska Hałda-Brynów Część Zachodnia, Załęska Hałda-Brynów Część Zachodnia, 2021-09";med_ballot_len;1
"Katowice, Załęska Hałda-Brynów Część Zachodnia, Załęska Hałda-Brynów Część Zachodnia, 2021-09";avg_total_score;868.25
"Katowice, Załęska Hałda-Brynów Część Zachodnia, Załęska Hałda-Brynów Część Zachodnia, 2021-09";med_total_score;593.0
"Katowice, Osiedle Witosa, Osiedle Witosa, 2021-09";avg_ballot_len;1.4101326899879376
"Katowice, Osiedle Witosa, Osiedle Witosa, 2021-09";med_ballot_len;1
"Katowice, Osiedle Witosa, Osiedle Witosa, 2021-09";avg_total_score;1855.5
"Katowice, Osiedle Witosa, Osiedle Witosa, 2021-09";med_total_score;1961.5
"Katowice, Bogucice, Bogucice, 2021-09";avg_ballot_len;1.474714518760195
"Katowice, Bogucice, Bogucice, 2021-09";med_ballot_len;1
"Katowice, Bogucice, Bogucice, 2021-09";avg_total_score;609.6666666666666
"Katowice, Bogucice, Bogucice, 2021-09";med_total_score;430.0
"Katowice, Piotrowice-Ochojec, Piotrowice-Ochojec, 2021-09";avg_ballot_len;1.3225146946077173
"Katowice, Piotrowice-Ochojec, Piotrowice-Ochojec, 2021-09";med_ballot_len;1
"Katowice, Piotrowice-Ochojec, Piotrowice-Ochojec, 2021-09";avg_total_score;687.4705882352941
"Katowice, Piotrowice-Ochojec, Piotrowice-Ochojec, 2021-09";med_total_score;480.0
"Katowice, Załęże, Załęże, 2021-09";avg_ballot_len;1.220128676470591
"Katowice, Załęże, Załęże, 2021-09";med_ballot_len;1
"Katowice, Załęże, Załęże, 2021-09";avg_total_score;721.8888888888889
"Katowice, Załęże, Załęże, 2021-09";med_total_score;357.0
"Warszawa, Bemowo, Bemowo, 2021-06";avg_ballot_len;9.867206477732802
"Warszawa, Bemowo, Bemowo, 2021-06";med_ballot_len;11
"Warszawa, Bemowo, Bemowo, 2021-06";avg_ballot_cost;1592539.0724696347
"Warszawa, Bemowo, Bemowo, 2021-06";med_ballot_cost;1536085.5
"Warszawa, Bemowo, Bemowo, 2021-06";avg_app_score;994.7755102040819
"Warszawa, Bemowo, Bemowo, 2021-06";med_app_score;941.0
"Warszawa, 2021-06";avg_ballot_len;7.944395203978629
"Warszawa, 2021-06";med_ballot_len;10
"Warszawa, 2021-06";avg_ballot_cost;13774341.024337292
"Warszawa, 2021-06";med_ballot_cost;13642450.0
"Warszawa, 2021-06";avg_app_score;5002.751937984494
"Warszawa, 2021-06";med_app_score;3619.0
"Warszawa, Ursus, Ursus, 2021-06";avg_ballot_len;10.284178610804823
"Warszawa, Ursus, Ursus, 2021-06";med_ballot_len;13
"Warszawa, Ursus, Ursus, 2021-06";avg_ballot_cost;1172567.7395259133
"Warszawa, Ursus, Ursus, 2021-06";med_ballot_cost;1206723.0
"Warszawa, Ursus, Ursus, 2021-06";avg_app_score;497.47999999999996
"Warszawa, Ursus, Ursus, 2021-06";med_app_score;405.0
"Warszawa, Ochota, Ochota, 2021-06";avg_ballot_len;10.7239350912779
"Warszawa, Ochota, Ochota, 2021-06";med_ballot_len;14
"Warszawa, Ochota, Ochota, 2021-06";avg_ballot_cost;1765088.7210953357
"Warszawa, Ochota, Ochota, 2021-06";med_ballot_cost;1842416.0
"Warszawa, Ochota, Ochota, 2021-06";avg_app_score;979.0555555555557
"Warszawa, Ochota, Ochota, 2021-06";med_app_score;903.5
"Warszawa, Białołęka, Białołęka, 2021-06";avg_ballot_len;9.995273463875765
"Warszawa, Białołęka, Białołęka, 2021-06";med_ballot_len;11
"Warszawa, Białołęka, Białołęka, 2021-06";avg_ballot_cost;2559156.057798788
"Warszawa, Białołęka, Białołęka, 2021-06";med_ballot_cost;2545828.0
"Warszawa, Białołęka, Białołęka, 2021-06";avg_app_score;936.8987341772154
"Warszawa, Białołęka, Białołęka, 2021-06";med_app_score;801.0
"Warszawa, Mokotów, Mokotów, 2021-06";avg_ballot_len;9.231633300117757
"Warszawa, Mokotów, Mokotów, 2021-06";med_ballot_len;10
"Warszawa, Mokotów, Mokotów, 2021-06";avg_ballot_cost;3382030.477126558
"Warszawa, Mokotów, Mokotów, 2021-06";med_ballot_cost;3301000.0
"Warszawa, Mokotów, Mokotów, 2021-06";avg_app_score;1050.5979381443294
"Warszawa, Mokotów, Mokotów, 2021-06";med_app_score;891.0
"Warszawa, Włochy, Włochy, 2021-06";avg_ballot_len;9.695705024311174
"Warszawa, Włochy, Włochy, 2021-06";med_ballot_len;11
"Warszawa, Włochy, Włochy, 2021-06";avg_ballot_cost;1063735.764586712
"Warszawa, Włochy, Włochy, 2021-06";med_ballot_cost;1108862.0
"Warszawa, Włochy, Włochy, 2021-06";avg_app_score;443.1296296296296
"Warszawa, Włochy, Włochy, 2021-06";med_app_score;397.5
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";avg_ballot_len;11.36189747513388
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";med_ballot_len;15
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";avg_ballot_cost;2137512.364575367
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";med_ballot_cost;2270065.0
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";avg_app_score;329.9999999999998
"Warszawa, Praga-Północ, Praga-Północ, 2021-06";med_app_score;272.5
"Warszawa, Wawer, Wawer, 2021-06";avg_ballot_len;8.897720515361739
"Warszawa, Wawer, Wawer, 2021-06";med_ballot_len;10
"Warszawa, Wawer, Wawer, 2021-06";avg_ballot_cost;1684434.4313181338
"Warszawa, Wawer, Wawer, 2021-06";med_ballot_cost;1572400.0
"Warszawa, Wawer, Wawer, 2021-06";avg_app_score;404.4054054054055
"Warszawa, Wawer, Wawer, 2021-06";med_app_score;330.0
"Warszawa, Wola, Wola, 2021-06";avg_ballot_len;9.090319792567
"Warszawa, Wola, Wola, 2021-06";med_ballot_len;11
"Warszawa, Wola, Wola, 2021-06";avg_ballot_cost;2986129.584701823
"Warszawa, Wola, Wola, 2021-06";med_ballot_cost;2822671.0
"Warszawa, Wola, Wola, 2021-06";avg_app_score;895.1063829787234
"Warszawa, Wola, Wola, 2021-06";med_app_score;678.5
"Warszawa, Wilanów, Wilanów, 2021-06";avg_ballot_len;8.381250000000014
"Warszawa, Wilanów, Wilanów, 2021-06";med_ballot_len;8
"Warszawa, Wilanów, Wilanów, 2021-06";avg_ballot_cost;1029950.241666668
"Warszawa, Wilanów, Wilanów, 2021-06";med_ballot_cost;931325.0
"Warszawa, Wilanów, Wilanów, 2021-06";avg_app_score;804.5999999999998
"Warszawa, Wilanów, Wilanów, 2021-06";med_app_score;763.0
"Warszawa, Bielany, Bielany, 2021-06";avg_ballot_len;10.635165833711966
"Warszawa, Bielany, Bielany, 2021-06";med_ballot_len;15
"Warszawa, Bielany, Bielany, 2021-06";avg_ballot_cost;3213518.368468868
"Warszawa, Bielany, Bielany, 2021-06";med_ballot_cost;3332369.0
"Warszawa, Bielany, Bielany, 2021-06";avg_app_score;644.2568807339447
"Warszawa, Bielany, Bielany, 2021-06";med_app_score;528.0
"Warszawa, Targówek, Targówek, 2021-06";avg_ballot_len;9.431578947368429
"Warszawa, Targówek, Targówek, 2021-06";med_ballot_len;10
"Warszawa, Targówek, Targówek, 2021-06";avg_ballot_cost;2405403.4143724632
"Warszawa, Targówek, Targówek, 2021-06";med_ballot_cost;2152420.0
"Warszawa, Targówek, Targówek, 2021-06";avg_app_score;535.5402298850572
"Warszawa, Targówek, Targówek, 2021-06";med_app_score;449.0
"Warszawa, Rembertów, Rembertów, 2021-06";avg_ballot_len;10.111024844720509
"Warszawa, Rembertów, Rembertów, 2021-06";med_ballot_len;12
"Warszawa, Rembertów, Rembertów, 2021-06";avg_ballot_cost;751594.4642857154
"Warszawa, Rembertów, Rembertów, 2021-06";med_ballot_cost;783685.0
"Warszawa, Rembertów, Rembertów, 2021-06";avg_app_score;197.3181818181818
"Warszawa, Rembertów, Rembertów, 2021-06";med_app_score;135.0
"Warszawa, Śródmieście, Śródmieście, 2021-06";avg_ballot_len;7.277319587628864
"Warszawa, Śródmieście, Śródmieście, 2021-06";med_ballot_len;6
"Warszawa, Śródmieście, Śródmieście, 2021-06";avg_ballot_cost;2260572.9355670135
"Warszawa, Śródmieście, Śródmieście, 2021-06";med_ballot_cost;1786400.0
"Warszawa, Śródmieście, Śródmieście, 2021-06";avg_app_score;910.8387096774192
"Warszawa, Śródmieście, Śródmieście, 2021-06";med_app_score;891.0
"Warszawa, Ursynów, Ursynów, 2021-06";avg_ballot_len;11.586031175059974
"Warszawa, Ursynów, Ursynów, 2021-06";med_ballot_len;15
"Warszawa, Ursynów, Ursynów, 2021-06";avg_ballot_cost;3693204.5663968804
"Warszawa, Ursynów, Ursynów, 2021-06";med_ballot_cost;3665425.0
"Warszawa, Ursynów, Ursynów, 2021-06";avg_app_score;722.4485981308411
"Warszawa, Ursynów, Ursynów, 2021-06";med_app_score;576.0
"Warszawa, Praga-Południe, Praga-Południe, 2021-06";avg_ballot_len;10.337490406753668
"Warszawa, Praga-Południe, Praga-Południe, 2021-06";med_ballot_len;14
"Warszawa, Praga-Południe, Praga-Południe, 2021-06";avg_ballot_cost;4457777.250767456
"Warszawa, Praga-Południe, Praga-Południe, 2021-06";med_ballot_cost;4534672.5
"Warszawa, Praga-Południe, Praga-Południe, 2021-06";avg_app_score;1122.479166666667
"Warszawa, Praga-Południe, Praga-Południe, 2021-06";med_app_score;858.0
"Warszawa, Wesoła, Wesoła, 2021-06";avg_ballot_len;8.88787878787878
"Warszawa, Wesoła, Wesoła, 2021-06";med_ballot_len;9
"Warszawa, Wesoła, Wesoła, 2021-06";avg_ballot_cost;689643.6439393935
"Warszawa, Wesoła, Wesoła, 2021-06";med_ballot_cost;699472.5
"Warszawa, Wesoła, Wesoła, 2021-06";avg_app_score;266.6363636363636
"Warszawa, Wesoła, Wesoła, 2021-06";med_app_score;243.5
"Warszawa, Żoliborz, Żoliborz, 2021-06";avg_ballot_len;8.867917586460642
"Warszawa, Żoliborz, Żoliborz, 2021-06";med_ballot_len;9
"Warszawa, Żoliborz, Żoliborz, 2021-06";avg_ballot_cost;837647.6747608533
"Warszawa, Żoliborz, Żoliborz, 2021-06";med_ballot_cost;819550.0
"Warszawa, Żoliborz, Żoliborz, 2021-06";avg_app_score;753.2187500000001
"Warszawa, Żoliborz, Żoliborz, 2021-06";med_app_score;743.0
"Łódź, Łagiewniki, Bałuty, 2020-11";avg_ballot_len;2.2367816091954045
"Łódź, Łagiewniki, Bałuty, 2020-11";med_ballot_len;2
"Łódź, Łagiewniki, Bałuty, 2020-11";avg_ballot_cost;196737.9310344827
"Łódź, Łagiewniki, Bałuty, 2020-11";med_ballot_cost;242000.0
"Łódź, Łagiewniki, Bałuty, 2020-11";avg_app_score;194.6
"Łódź, Łagiewniki, Bałuty, 2020-11";med_app_score;193.0
"Łódź, Rokicie, Górna, 2020-11";avg_ballot_len;2.3780612244897945
"Łódź, Rokicie, Górna, 2020-11";med_ballot_len;2
"Łódź, Rokicie, Górna, 2020-11";avg_ballot_cost;177846.02040816328
"Łódź, Rokicie, Górna, 2020-11";med_ballot_cost;104200.0
"Łódź, Rokicie, Górna, 2020-11";avg_app_score;423.7272727272727
"Łódź, Rokicie, Górna, 2020-11";med_app_score;369.0
"Łódź, Bałuty Doły, Bałuty, 2020-11";avg_ballot_len;2.9630484988452674
"Łódź, Bałuty Doły, Bałuty, 2020-11";med_ballot_len;3
"Łódź, Bałuty Doły, Bałuty, 2020-11";avg_ballot_cost;666437.0504783883
"Łódź, Bałuty Doły, Bałuty, 2020-11";med_ballot_cost;543000.0
"Łódź, Bałuty Doły, Bałuty, 2020-11";avg_app_score;359.24000000000007
"Łódź, Bałuty Doły, Bałuty, 2020-11";med_app_score;321.0
"Łódź, Śródmieście Katedralna, Śródmieście, 2020-11";avg_ballot_len;1.78629162625283
"Łódź, Śródmieście Katedralna, Śródmieście, 2020-11";med_ballot_len;1
"Łódź, Śródmieście Katedralna, Śródmieście, 2020-11";avg_ballot_cost;128373.2622049793
"Łódź, Śródmieście Katedralna, Śródmieście, 2020-11";med_ballot_cost;111500.0
"Łódź, Śródmieście Katedralna, Śródmieście, 2020-11";avg_app_score;345.31249999999994
"Łódź, Śródmieście Katedralna, Śródmieście, 2020-11";med_app_score;299.5
"Łódź, Piastów-Kurak, Górna, 2020-11";avg_ballot_len;1.7532467532467553
"Łódź, Piastów-Kurak, Górna, 2020-11";med_ballot_len;1
"Łódź, Piastów-Kurak, Górna, 2020-11";avg_ballot_cost;259753.727753728
"Łódź, Piastów-Kurak, Górna, 2020-11";med_ballot_cost;39500.0
"Łódź, Piastów-Kurak, Górna, 2020-11";avg_app_score;455.62500000000006
"Łódź, Piastów-Kurak, Górna, 2020-11";med_app_score;457.0
"Łódź, Zarzew, Widzew, 2020-11";avg_ballot_len;2.723180795198802
"Łódź, Zarzew, Widzew, 2020-11";med_ballot_len;2
"Łódź, Zarzew, Widzew, 2020-11";avg_ballot_cost;414355.1012753184
"Łódź, Zarzew, Widzew, 2020-11";med_ballot_cost;398000.0
"Łódź, Zarzew, Widzew, 2020-11";avg_app_score;518.5714285714286
"Łódź, Zarzew, Widzew, 2020-11";med_app_score;463.5
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2020-11";avg_ballot_len;2.68725868725869
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2020-11";med_ballot_len;2
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2020-11";avg_ballot_cost;285925.8258258258
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2020-11";med_ballot_cost;85000.0
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2020-11";avg_app_score;417.6
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2020-11";med_app_score;369.0
"Łódź, 2020-11";avg_ballot_len;3.8240791109729213
"Łódź, 2020-11";med_ballot_len;5
"Łódź, 2020-11";avg_ballot_cost;1664094.513560774
"Łódź, 2020-11";med_ballot_cost;1631922.0
"Łódź, 2020-11";avg_app_score;1303.529801324504
"Łódź, 2020-11";med_app_score;623.0
"Łódź, Stare Polesie, Polesie, 2020-11";avg_ballot_len;1.9764664559185119
"Łódź, Stare Polesie, Polesie, 2020-11";med_ballot_len;1
"Łódź, Stare Polesie, Polesie, 2020-11";avg_ballot_cost;396536.9863013696
"Łódź, Stare Polesie, Polesie, 2020-11";med_ballot_cost;435000.0
"Łódź, Stare Polesie, Polesie, 2020-11";avg_app_score;468.91666666666663
"Łódź, Stare Polesie, Polesie, 2020-11";med_app_score;455.0
"Łódź, Im. Montwiłła-Mireckiego, Polesie, 2020-11";avg_ballot_len;3.0942760942760965
"Łódź, Im. Montwiłła-Mireckiego, Polesie, 2020-11";med_ballot_len;3
"Łódź, Im. Montwiłła-Mireckiego, Polesie, 2020-11";avg_ballot_cost;224123.73737373744
"Łódź, Im. Montwiłła-Mireckiego, Polesie, 2020-11";med_ballot_cost;216500.0
"Łódź, Im. Montwiłła-Mireckiego, Polesie, 2020-11";avg_app_score;114.875
"Łódź, Im. Montwiłła-Mireckiego, Polesie, 2020-11";med_app_score;80.0
"Łódź, Nowosolna, Widzew, 2020-11";avg_ballot_len;1.7787794729542323
"Łódź, Nowosolna, Widzew, 2020-11";med_ballot_len;1
"Łódź, Nowosolna, Widzew, 2020-11";avg_ballot_cost;500083.21775312175
"Łódź, Nowosolna, Widzew, 2020-11";med_ballot_cost;434000.0
"Łódź, Nowosolna, Widzew, 2020-11";avg_app_score;513.0
"Łódź, Nowosolna, Widzew, 2020-11";med_app_score;469.0
"Łódź, Widzew Wschód, Widzew, 2020-11";avg_ballot_len;2.378400659521845
"Łódź, Widzew Wschód, Widzew, 2020-11";med_ballot_len;2
"Łódź, Widzew Wschód, Widzew, 2020-11";avg_ballot_cost;141855.31739488902
"Łódź, Widzew Wschód, Widzew, 2020-11";med_ballot_cost;91000.0
"Łódź, Widzew Wschód, Widzew, 2020-11";avg_app_score;721.25
"Łódź, Widzew Wschód, Widzew, 2020-11";med_app_score;744.0
"Łódź, Karolew-Retkinia Wschód, Polesie, 2020-11";avg_ballot_len;2.654176424668229
"Łódź, Karolew-Retkinia Wschód, Polesie, 2020-11";med_ballot_len;3
"Łódź, Karolew-Retkinia Wschód, Polesie, 2020-11";avg_ballot_cost;298362.9744990889
"Łódź, Karolew-Retkinia Wschód, Polesie, 2020-11";med_ballot_cost;218184.0
"Łódź, Karolew-Retkinia Wschód, Polesie, 2020-11";avg_app_score;392.3076923076923
"Łódź, Karolew-Retkinia Wschód, Polesie, 2020-11";med_app_score;284.0
"Łódź, Olechów-Janów, Widzew, 2020-11";avg_ballot_len;2.292785994566864
"Łódź, Olechów-Janów, Widzew, 2020-11";med_ballot_len;2
"Łódź, Olechów-Janów, Widzew, 2020-11";avg_ballot_cost;425256.2330214304
"Łódź, Olechów-Janów, Widzew, 2020-11";med_ballot_cost;480000.0
"Łódź, Olechów-Janów, Widzew, 2020-11";avg_app_score;633.0
"Łódź, Olechów-Janów, Widzew, 2020-11";med_app_score;599.0
"Łódź, Złotno, Polesie, 2020-11";avg_ballot_len;2.80361111111111
"Łódź, Złotno, Polesie, 2020-11";med_ballot_len;2
"Łódź, Złotno, Polesie, 2020-11";avg_ballot_cost;388206.944444445
"Łódź, Złotno, Polesie, 2020-11";med_ballot_cost;345000.0
"Łódź, Złotno, Polesie, 2020-11";avg_app_score;593.7058823529412
"Łódź, Złotno, Polesie, 2020-11";med_app_score;596.0
"Łódź, Górniak, Górna, 2020-11";avg_ballot_len;1.7246376811594186
"Łódź, Górniak, Górna, 2020-11";med_ballot_len;1
"Łódź, Górniak, Górna, 2020-11";avg_ballot_cost;296000.92226613953
"Łódź, Górniak, Górna, 2020-11";med_ballot_cost;538000.0
"Łódź, Górniak, Górna, 2020-11";avg_app_score;261.8
"Łódź, Górniak, Górna, 2020-11";med_app_score;223.0
"Łódź, Śródmieście Wschód, Śródmieście, 2020-11";avg_ballot_len;2.656206737425016
"Łódź, Śródmieście Wschód, Śródmieście, 2020-11";med_ballot_len;2
"Łódź, Śródmieście Wschód, Śródmieście, 2020-11";avg_ballot_cost;206114.44393170314
"Łódź, Śródmieście Wschód, Śródmieście, 2020-11";med_ballot_cost;120000.0
"Łódź, Śródmieście Wschód, Śródmieście, 2020-11";avg_app_score;359.74999999999994
"Łódź, Śródmieście Wschód, Śródmieście, 2020-11";med_app_score;353.5
"Łódź, Bałuty Zachodnie, Bałuty, 2020-11";avg_ballot_len;2.029187247418054
"Łódź, Bałuty Zachodnie, Bałuty, 2020-11";med_ballot_len;2
"Łódź, Bałuty Zachodnie, Bałuty, 2020-11";avg_ballot_cost;548639.1558149965
"Łódź, Bałuty Zachodnie, Bałuty, 2020-11";med_ballot_cost;350000.0
"Łódź, Bałuty Zachodnie, Bałuty, 2020-11";avg_app_score;502.1111111111111
"Łódź, Bałuty Zachodnie, Bałuty, 2020-11";med_app_score;425.0
"Łódź, Ruda, Górna, 2020-11";avg_ballot_len;2.512058570198107
"Łódź, Ruda, Górna, 2020-11";med_ballot_len;2
"Łódź, Ruda, Górna, 2020-11";avg_ballot_cost;401936.43410852685
"Łódź, Ruda, Górna, 2020-11";med_ballot_cost;322000.0
"Łódź, Ruda, Górna, 2020-11";avg_app_score;448.69230769230774
"Łódź, Ruda, Górna, 2020-11";med_app_score;295.0
"Łódź, Zdrowie-Mania, Polesie, 2020-11";avg_ballot_len;2.449438202247193
"Łódź, Zdrowie-Mania, Polesie, 2020-11";med_ballot_len;2
"Łódź, Zdrowie-Mania, Polesie, 2020-11";avg_ballot_cost;133471.34831460696
"Łódź, Zdrowie-Mania, Polesie, 2020-11";med_ballot_cost;89500.0
"Łódź, Zdrowie-Mania, Polesie, 2020-11";avg_app_score;167.6923076923077
"Łódź, Zdrowie-Mania, Polesie, 2020-11";med_app_score;134.0
"Łódź, Wiskitno, Górna, 2020-11";avg_ballot_len;1.7958883994126282
"Łódź, Wiskitno, Górna, 2020-11";med_ballot_len;2
"Łódź, Wiskitno, Górna, 2020-11";avg_ballot_cost;172676.94566813484
"Łódź, Wiskitno, Górna, 2020-11";med_ballot_cost;186000.0
"Łódź, Wiskitno, Górna, 2020-11";avg_app_score;815.3333333333333
"Łódź, Wiskitno, Górna, 2020-11";med_app_score;966.0
"Łódź, Bałuty Centrum, Bałuty, 2020-11";avg_ballot_len;2.5827435119649516
"Łódź, Bałuty Centrum, Bałuty, 2020-11";med_ballot_len;2
"Łódź, Bałuty Centrum, Bałuty, 2020-11";avg_ballot_cost;440809.6393663632
"Łódź, Bałuty Centrum, Bałuty, 2020-11";med_ballot_cost;297200.0
"Łódź, Bałuty Centrum, Bałuty, 2020-11";avg_app_score;383.15000000000003
"Łódź, Bałuty Centrum, Bałuty, 2020-11";med_app_score;304.0
"Łódź, Chojny, Górna, 2020-11";avg_ballot_len;2.7526041666666683
"Łódź, Chojny, Górna, 2020-11";med_ballot_len;2
"Łódź, Chojny, Górna, 2020-11";avg_ballot_cost;642744.3080357139
"Łódź, Chojny, Górna, 2020-11";med_ballot_cost;580720.0
"Łódź, Chojny, Górna, 2020-11";avg_app_score;1057.0000000000002
"Łódź, Chojny, Górna, 2020-11";med_app_score;898.5
"Łódź, Dolina Łódki, Widzew, 2020-11";avg_ballot_len;1.164362519201228
"Łódź, Dolina Łódki, Widzew, 2020-11";med_ballot_len;1
"Łódź, Dolina Łódki, Widzew, 2020-11";avg_ballot_cost;188122.42703533042
"Łódź, Dolina Łódki, Widzew, 2020-11";med_ballot_cost;49900.0
"Łódź, Dolina Łódki, Widzew, 2020-11";avg_app_score;189.5
"Łódź, Dolina Łódki, Widzew, 2020-11";med_app_score;177.0
"Łódź, Retkinia Zachód-Smulsko, Polesie, 2020-11";avg_ballot_len;2.6618867924528336
"Łódź, Retkinia Zachód-Smulsko, Polesie, 2020-11";med_ballot_len;2
"Łódź, Retkinia Zachód-Smulsko, Polesie, 2020-11";avg_ballot_cost;571918.226415093
"Łódź, Retkinia Zachód-Smulsko, Polesie, 2020-11";med_ballot_cost;527025.0
"Łódź, Retkinia Zachód-Smulsko, Polesie, 2020-11";avg_app_score;542.6153846153845
"Łódź, Retkinia Zachód-Smulsko, Polesie, 2020-11";med_app_score;572.0
"Łódź, Wzniesień Łódzkich, Bałuty, 2020-11";avg_ballot_len;1.5195936139332367
"Łódź, Wzniesień Łódzkich, Bałuty, 2020-11";med_ballot_len;1
"Łódź, Wzniesień Łódzkich, Bałuty, 2020-11";avg_ballot_cost;136516.5457184324
"Łódź, Wzniesień Łódzkich, Bałuty, 2020-11";med_ballot_cost;30000.0
"Łódź, Wzniesień Łódzkich, Bałuty, 2020-11";avg_app_score;174.5
"Łódź, Wzniesień Łódzkich, Bałuty, 2020-11";med_app_score;166.0
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2020-11";avg_ballot_len;2.4399113082039916
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2020-11";med_ballot_len;2
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2020-11";avg_ballot_cost;210529.77827051046
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2020-11";med_ballot_cost;118600.0
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2020-11";avg_app_score;366.79999999999995
"Łódź, Julianów-Marysin-Rogi, Bałuty, 2020-11";med_app_score;380.0
"Łódź, Koziny, Polesie, 2020-11";avg_ballot_len;2.473228346456695
"Łódź, Koziny, Polesie, 2020-11";med_ballot_len;2
"Łódź, Koziny, Polesie, 2020-11";avg_ballot_cost;199306.14173228352
"Łódź, Koziny, Polesie, 2020-11";med_ballot_cost;180000.0
"Łódź, Koziny, Polesie, 2020-11";avg_app_score;349.0
"Łódź, Koziny, Polesie, 2020-11";med_app_score;322.0
"Łódź, Lublinek-Pienista, Polesie, 2020-11";avg_ballot_len;2.7652882935352316
"Łódź, Lublinek-Pienista, Polesie, 2020-11";med_ballot_len;3
"Łódź, Lublinek-Pienista, Polesie, 2020-11";avg_ballot_cost;334556.95981362805
"Łódź, Lublinek-Pienista, Polesie, 2020-11";med_ballot_cost;230500.0
"Łódź, Lublinek-Pienista, Polesie, 2020-11";avg_app_score;474.79999999999995
"Łódź, Lublinek-Pienista, Polesie, 2020-11";med_app_score;379.5
"Łódź, Andrzejów, Widzew, 2020-11";avg_ballot_len;2.597490347490342
"Łódź, Andrzejów, Widzew, 2020-11";med_ballot_len;2
"Łódź, Andrzejów, Widzew, 2020-11";avg_ballot_cost;431591.6988416987
"Łódź, Andrzejów, Widzew, 2020-11";med_ballot_cost;400000.0
"Łódź, Andrzejów, Widzew, 2020-11";avg_app_score;299.0
"Łódź, Andrzejów, Widzew, 2020-11";med_app_score;251.0
"Łódź, Stary Widzew, Widzew, 2020-11";avg_ballot_len;2.3845612388549933
"Łódź, Stary Widzew, Widzew, 2020-11";med_ballot_len;2
"Łódź, Stary Widzew, Widzew, 2020-11";avg_ballot_cost;359377.2817925859
"Łódź, Stary Widzew, Widzew, 2020-11";med_ballot_cost;221500.0
"Łódź, Stary Widzew, Widzew, 2020-11";avg_app_score;441.8695652173913
"Łódź, Stary Widzew, Widzew, 2020-11";med_app_score;327.0
"Łódź, Chojny-Dąbrowa, Górna, 2020-11";avg_ballot_len;2.4308429118773907
"Łódź, Chojny-Dąbrowa, Górna, 2020-11";med_ballot_len;2
"Łódź, Chojny-Dąbrowa, Górna, 2020-11";avg_ballot_cost;524648.4770114932
"Łódź, Chojny-Dąbrowa, Górna, 2020-11";med_ballot_cost;400000.0
"Łódź, Chojny-Dąbrowa, Górna, 2020-11";avg_app_score;604.2380952380954
"Łódź, Chojny-Dąbrowa, Górna, 2020-11";med_app_score;555.0
"Łódź, Nad Nerem, Górna, 2020-11";avg_ballot_len;1.7302631578947365
"Łódź, Nad Nerem, Górna, 2020-11";med_ballot_len;1
"Łódź, Nad Nerem, Górna, 2020-11";avg_ballot_cost;210995.06578947356
"Łódź, Nad Nerem, Górna, 2020-11";med_ballot_cost;30000.0
"Łódź, Nad Nerem, Górna, 2020-11";avg_app_score;131.5
"Łódź, Nad Nerem, Górna, 2020-11";med_app_score;132.0
"Łódź, Mileszki, Widzew, 2020-11";avg_ballot_len;2.2230366492146603
"Łódź, Mileszki, Widzew, 2020-11";med_ballot_len;2
"Łódź, Mileszki, Widzew, 2020-11";avg_ballot_cost;417058.3246073295
"Łódź, Mileszki, Widzew, 2020-11";med_ballot_cost;417000.0
"Łódź, Mileszki, Widzew, 2020-11";avg_app_score;235.88888888888889
"Łódź, Mileszki, Widzew, 2020-11";med_app_score;209.0
"Łódź, Radogoszcz, Bałuty, 2020-11";avg_ballot_len;3.0927977839335234
"Łódź, Radogoszcz, Bałuty, 2020-11";med_ballot_len;3
"Łódź, Radogoszcz, Bałuty, 2020-11";avg_ballot_cost;416473.130193907
"Łódź, Radogoszcz, Bałuty, 2020-11";med_ballot_cost;422600.0
"Łódź, Radogoszcz, Bałuty, 2020-11";avg_app_score;656.7647058823529
"Łódź, Radogoszcz, Bałuty, 2020-11";med_app_score;615.0
"Łódź, Nr 33, Widzew, 2020-11";avg_ballot_len;1.4936708860759502
"Łódź, Nr 33, Widzew, 2020-11";med_ballot_len;1
"Łódź, Nr 33, Widzew, 2020-11";avg_ballot_cost;226856.54008438814
"Łódź, Nr 33, Widzew, 2020-11";med_ballot_cost;195000.0
"Łódź, Nr 33, Widzew, 2020-11";avg_app_score;70.8
"Łódź, Nr 33, Widzew, 2020-11";med_app_score;77.0
